file,peers,entries,origin_sets,v4_pfxs,ignored_v4_pfxs,ignored_v4_pfxs_pct,final_v4_pfxs,v6_pfxs,ignored_v6_pfxs,ignored_v6_pfxs_pct,final_v6_pfxs
data/ris/rrc00/2025.10/bview.20251001.0000.gz,113,54458914,1179,1067984,6185,0.5791285262700565,1061799,242210,1591,0.6568680071012758,240619
data/ris/rrc01/2025.10/bview.20251001.0000.gz,144,42636924,921,1044723,5248,0.5023341115300419,1039475,240913,1123,0.46614337956025614,239790
data/ris/rrc03/2025.10/bview.20251001.0000.gz,156,38556115,812,1058133,5528,0.5224296000597278,1052605,240432,1358,0.5648166633393226,239074
data/ris/rrc04/2025.10/bview.20251001.0000.gz,22,8991821,207,1027139,3246,0.3160234398654905,1023893,233575,818,0.3502087124050091,232757
data/ris/rrc05/2025.10/bview.20251001.0000.gz,68,14089929,291,1026704,3619,0.35248718228428055,1023085,231561,1067,0.4607857108925942,230494
data/ris/rrc06/2025.10/bview.20251001.0000.gz,22,6304734,141,1032167,2976,0.2883254357095315,1029191,235717,4832,2.0499157888484922,230885
data/ris/rrc07/2025.10/bview.20251001.0000.gz,39,10437917,212,1032837,3580,0.34661810140419064,1029257,236315,620,0.26236167826841295,235695
data/ris/rrc10/2025.10/bview.20251001.0000.gz,61,17938379,364,1023173,3736,0.3651386422432961,1019437,232952,853,0.36616985473402247,232099
data/ris/rrc11/2025.10/bview.20251001.0000.gz,46,10622511,233,1030622,4137,0.40140808172152354,1026485,242175,5132,2.119128729224734,237043
data/ris/rrc12/2025.10/bview.20251001.0000.gz,155,43162344,886,1057805,6252,0.5910352097031116,1051553,238373,1302,0.5462027998137373,237071
data/ris/rrc13/2025.10/bview.20251001.0000.gz,28,6396362,142,1031479,3162,0.3065501091151637,1028317,233357,471,0.20183667085195645,232886
data/ris/rrc14/2025.10/bview.20251001.0000.gz,25,6507044,142,1023919,3199,0.31242705721839326,1020720,231800,955,0.41199309749784296,230845
data/ris/rrc15/2025.10/bview.20251001.0000.gz,60,19794111,439,1068622,4927,0.4610610674307659,1063695,244160,1072,0.4390563564875491,243088
data/ris/rrc16/2025.10/bview.20251001.0000.gz,31,4087809,77,1002178,1966,0.19617273578146796,1000212,227823,939,0.41216207318839626,226884
data/ris/rrc18/2025.10/bview.20251001.0000.gz,23,1238466,26,1004973,128,0.012736660586901339,1004845,217960,5,0.0022939988988805284,217955
data/ris/rrc19/2025.10/bview.20251001.0000.gz,67,12840346,258,1018976,3830,0.3758675376063813,1015146,237689,872,0.36686594667822237,236817
data/ris/rrc20/2025.10/bview.20251001.0000.gz,67,31014123,602,1030970,4194,0.4068013618243014,1026776,245392,1179,0.48045576057899203,244213
data/ris/rrc21/2025.10/bview.20251001.0000.gz,77,29314946,605,1043661,3970,0.38039171723385273,1039691,238461,1007,0.4222912761415913,237454
data/ris/rrc22/2025.10/bview.20251001.0000.gz,31,4323383,569,1028295,2294,0.22308773260591563,1026001,229528,543,0.2365724443205186,228985
data/ris/rrc23/2025.10/bview.20251001.0000.gz,61,10412004,236,1046137,4227,0.4040579771100726,1041910,241443,706,0.2924085601984734,240737
data/ris/rrc24/2025.10/bview.20251001.0000.gz,30,13154746,287,1041909,4048,0.3885176152619854,1037861,244140,5642,2.310969116080937,238498
data/ris/rrc25/2025.10/bview.20251001.0000.gz,116,53924368,1187,1144335,10741,0.9386237421734019,1133594,258025,5900,2.2866001356457706,252125
data/ris/rrc26/2025.10/bview.20251001.0000.gz,30,3678851,88,1020310,2802,0.2746224186766767,1017508,240109,473,0.19699386528618254,239636
data/routeviews/amsix.ams/2025.10/rib.20251001.0000.bz2,77,26392677,474,1039559,5317,0.5114668816296141,1034242,237209,1370,0.577549755700669,235839
data/routeviews/cix.atl/2025.10/rib.20251001.0000.bz2,18,1624084,23,1028655,30,0.002916429706752993,1028625,231364,107,0.04624747151674418,231257
data/routeviews/decix.jhb/2025.10/rib.20251001.0000.bz2,48,3097872,50,1009536,1549,0.1534368264232281,1007987,234001,152,0.06495698736330187,233849
data/routeviews/getafix.mnl/2025.10/rib.20251001.0000.bz2,12,1303966,26,1024045,7,0.0006835637105791249,1024038,226989,350,0.1541924939093965,226639
data/routeviews/interlan.otp/2025.10/rib.20251001.0000.bz2,11,2061342,30,1017290,215,0.021134583058911423,1017075,222778,87,0.03905233012236397,222691
data/routeviews/iraq-ixp.bgw/2025.10/rib.20251001.0000.bz2,8,727,0,271,1,0.36900369003690037,270,62,0,0.0,62
data/routeviews/kinx.icn/2025.10/rib.20251001.0000.bz2,21,64215,0,32463,1,0.0030804300280319135,32462,6800,0,0.0,6800
data/routeviews/namex.fco/2025.10/rib.20251001.0000.bz2,33,7041530,124,1032017,3332,0.32286289857628314,1028685,229058,705,0.30778230841097015,228353
data/routeviews/pacwave.lax/2025.10/rib.20251001.0000.bz2,10,157218,10,33464,1,0.002988285919196749,33463,32408,0,0.0,32408
data/routeviews/pit.scl/2025.10/rib.20251001.0000.bz2,30,2053522,26,995968,286,0.028715782033157694,995682,216781,466,0.21496348849760816,216315
data/routeviews/pitmx.qro/2025.10/rib.20251001.0000.bz2,20,1911497,30,1030369,8,0.0007764208744634204,1030361,235669,410,0.17397281780802737,235259
data/routeviews/route-views.amsix/2025.10/rib.20251001.0000.bz2,24,8389084,125,1028117,2048,0.1991991183882768,1026069,230478,848,0.3679309955830925,229630
data/routeviews/route-views.bdix/2025.10/rib.20251001.0000.bz2,5,17219,2,6861,0,0.0,6861,2084,0,0.0,2084
data/routeviews/route-views.bknix/2025.10/rib.20251001.0000.bz2,29,879537,7,148362,35,0.023590946468772328,148327,233122,224,0.096087027393382,232898
data/routeviews/route-views.chicago/2025.10/rib.20251001.0000.bz2,63,18651309,351,1046739,4251,0.40611843066896336,1042488,238389,1154,0.484082738716971,237235
data/routeviews/route-views.chile/2025.10/rib.20251001.0000.bz2,4,2456358,46,1010300,1673,0.16559437790755221,1008627,225676,444,0.19674223222673212,225232
data/routeviews/route-views.eqix/2025.10/rib.20251001.0000.bz2,74,24944882,461,1047158,5034,0.48072974660939416,1042124,241719,1119,0.46293423355218244,240600
data/routeviews/route-views.flix/2025.10/rib.20251001.0000.bz2,59,11976230,190,1037654,4654,0.4485117389804309,1033000,239086,5381,2.2506545761776096,233705
data/routeviews/route-views.fortaleza/2025.10/rib.20251001.0000.bz2,43,10314636,189,1041228,3450,0.33133953370443364,1037778,240715,5163,2.1448601042726874,235552
data/routeviews/route-views.gixa/2025.10/rib.20251001.0000.bz2,5,2058,0,1119,0,0.0,1119,0,0,0,0
data/routeviews/route-views.gorex/2025.10/rib.20251001.0000.bz2,20,348187,0,106202,0,0.0,106202,70905,0,0.0,70905
data/routeviews/route-views.isc/2025.10/rib.20251001.0000.bz2,29,7402783,128,1029440,4264,0.41420578178427103,1025176,234410,704,0.3003284842796809,233706
data/routeviews/route-views.kixp/2025.10/rib.20251001.0000.bz2,32,5178106,87,1022138,3443,0.33684297032298965,1018695,232592,578,0.2485038178441219,232014
data/routeviews/route-views.linx/2025.10/rib.20251001.0000.bz2,98,40432798,731,1059738,6293,0.5938260211486236,1053445,241103,1297,0.5379443640269926,239806
data/routeviews/route-views.mwix/2025.10/rib.20251001.0000.bz2,10,303567,0,96832,0,0.0,96832,57962,0,0.0,57962
data/routeviews/route-views.napafrica/2025.10/rib.20251001.0000.bz2,93,23281350,432,1037450,4473,0.43115330859318524,1032977,239528,5260,2.195985438028122,234268
data/routeviews/route-views.nwax/2025.10/rib.20251001.0000.bz2,20,1231476,16,1019420,3,0.0002942849855800357,1019417,1962,0,0.0,1962
data/routeviews/route-views.ny/2025.10/rib.20251001.0000.bz2,26,6693958,115,1039000,3897,0.37507218479307025,1035103,234113,918,0.39211833601722246,233195
data/routeviews/route-views.perth/2025.10/rib.20251001.0000.bz2,64,8003536,130,1027564,2799,0.2723917926280018,1024765,232989,521,0.22361570717930887,232468
data/routeviews/route-views.phoix/2025.10/rib.20251001.0000.bz2,11,2262855,56,1026690,1406,0.1369449395630619,1025284,229950,82,0.03565992607088497,229868
data/routeviews/route-views.rio/2025.10/rib.20251001.0000.bz2,48,11773157,208,1038274,3747,0.36088739581266605,1034527,241244,1289,0.5343138067682512,239955
data/routeviews/route-views.sfmix/2025.10/rib.20251001.0000.bz2,30,6568291,108,1035855,3022,0.2917396739891201,1032833,234270,579,0.2471507235241388,233691
data/routeviews/route-views.sg/2025.10/rib.20251001.0000.bz2,98,22962706,464,1063647,5240,0.4926446462031106,1058407,244684,1574,0.6432786778048422,243110
data/routeviews/route-views.soxrs/2025.10/rib.20251001.0000.bz2,14,622942,2,233394,2,0.000856920057927796,233392,78076,0,0.0,78076
data/routeviews/route-views.sydney/2025.10/rib.20251001.0000.bz2,45,12793364,230,1031840,4517,0.4377616684757326,1027323,233957,576,0.24619908786657377,233381
data/routeviews/route-views.telxatl/2025.10/rib.20251001.0000.bz2,36,7535593,133,1024042,3820,0.3730315748768117,1020222,234522,845,0.3603073485643138,233677
data/routeviews/route-views.uaeix/2025.10/rib.20251001.0000.bz2,37,5381449,87,1044459,3300,0.3159530436331153,1041159,240543,583,0.24236830836898182,239960
data/routeviews/route-views.wide/2025.10/rib.20251001.0000.bz2,10,3691889,72,1026195,1555,0.15153065450523537,1024640,231568,4382,1.892316727699855,227186
data/routeviews/route-views3/2025.10/rib.20251001.0000.bz2,36,24043926,443,1056360,5476,0.5183838842818737,1050884,238575,1138,0.47699884732264486,237437
data/routeviews/route-views4/2025.10/rib.20251001.0000.bz2,37,22120233,425,1061909,5846,0.5505179822376494,1056063,249770,1242,0.49725747687872845,248528
data/routeviews/route-views5/2025.10/rib.20251001.0000.bz2,40,22189395,415,1072854,5231,0.487577992904906,1067623,242822,1405,0.5786131404897416,241417
data/routeviews/route-views6/2025.10/rib.20251001.0000.bz2,23,4694148,84,0,0,0,0,240084,5167,2.152163409473351,234917
data/routeviews/route-views7/2025.10/rib.20251001.0000.bz2,46,24913097,456,1056208,5115,0.48427961159165617,1051093,243600,1613,0.6621510673234812,241987
data/routeviews/route-views8/2025.10/rib.20251001.0000.bz2,15,6303966,138,1043003,5387,0.51648940607074,1037616,244411,639,0.2614448613196624,243772
